sample_id,hp_folder,image_number,left_image,right_image,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,left_iris_x,left_iris_y,right_iris_x,right_iris_y,left_crop_xmin,left_crop_ymin,left_crop_xmax,left_crop_ymax,right_crop_xmin,right_crop_ymin,right_crop_xmax,right_crop_ymax,gaze_world_x,gaze_world_y,gaze_world_z,gaze_world_yaw,gaze_world_pitch,target_horizontal,target_vertical,target_direction,head_yaw,head_pitch,head_roll,relative_yaw,relative_pitch
108_06,HP_108,6,108_06.png,108_06.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,11.0,-5.5,0.0,1577.66943,1070.83643,1210.04236,1036.91,1573.90771,1071.30066,1209.18774,1038.05566,1485,1026,1648,1131,1106,993,1292,1100,0.374753753279936,-0.1136519488846439,-0.9201319790754602,22.16021302788129,-6.525877635899589,RIGHT,DOWN,DOWN_RIGHT,21.3397,-4.4353,-6.7828,-0.20333516066700702,-10.68176321017564
108_07,HP_108,7,108_07.png,108_07.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,11.0,0.0,0.0,1577.674,1077.77283,1210.09351,1044.21094,1573.9115,1077.12231,1209.23059,1044.18091,1485,1030,1648,1132,1106,998,1291,1101,0.3770294299037614,-0.0298717764944729,-0.9257194423557868,22.16021302788129,-1.7117813610730603,RIGHT,CENTER,CENTER_RIGHT,21.3397,-4.4353,-6.7828,0.23486595098270696,-5.887224015497229
108_08,HP_108,8,108_08.png,108_08.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,0.0,0.0,0.0,1563.85962,1077.83118,1195.20862,1044.11963,1562.31519,1077.17029,1196.74438,1044.10437,1485,1030,1648,1132,1106,998,1291,1102,0.219204872769871,-0.0314675236207394,-0.975171276602794,12.668713719186751,-1.8032539772630944,CENTER,CENTER,CENTER_CENTER,21.3397,-4.4353,-6.7828,-9.261434883663156,-5.075728460622416
108_09,HP_108,9,108_09.png,108_09.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,-11.0,0.0,0.0,1548.85522,1077.89063,1179.1499,1044.01575,1549.7262,1077.21973,1183.27454,1044.01733,1485,1032,1648,1133,1106,999,1291,1102,0.042229730451216,-0.0322231564251138,-0.998588162385285,2.421563332218568,-1.8465705186295327,LEFT,CENTER,CENTER_LEFT,21.3397,-4.4353,-6.7828,-19.48411464595553,-4.045521675642968
108_10,HP_108,10,108_10.png,108_10.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,-11.0,5.5,0.0,1548.96924,1085.36353,1179.27148,1051.86182,1549.82166,1083.4895,1183.376,1050.59863,1485,1038,1648,1135,1106,1006,1290,1105,0.0421785053221395,0.0588248671715206,-0.9973768639240852,2.421563332218569,3.372363464379058,LEFT,UP,UP_LEFT,21.3397,-4.4353,-6.7828,-18.917233448928062,1.1425746708256264
108_11,HP_108,11,108_11.png,108_11.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,0.0,5.5,0.0,1563.836,1085.15747,1195.20886,1051.83911,1562.29565,1083.31787,1196.74438,1050.57971,1485,1037,1648,1135,1106,1004,1290,1104,0.2189512778532074,0.0574486525033694,-0.9740431151915168,12.668713719186751,3.2933785730656773,CENTER,UP,UP_CENTER,21.3397,-4.4353,-6.7828,-8.751014390936174,-0.004651968365789011
108_12,HP_108,12,108_12.png,108_12.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,11.0,5.5,0.0,1577.5365,1084.66357,1209.998,1051.49243,1573.79712,1082.906,1209.15063,1050.28992,1485,1035,1648,1135,1106,1003,1291,1104,0.3766362991340181,0.0545416124250044,-0.9247541893328792,22.16021302788129,3.126555648107243,RIGHT,UP,UP_RIGHT,21.3397,-4.4353,-6.7828,0.6677120908462504,-1.0682044140268259
108_13,HP_108,13,108_13.png,108_13.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,11.0,11.0,0.0,1577.26611,1091.3064,1209.76416,1058.54053,1573.57153,1088.48267,1208.95483,1056.20386,1485,1042,1647,1137,1106,1010,1290,1106,0.3735991322301886,0.1378035823188055,-0.9172970408199048,22.16021302788129,7.920768889359818,RIGHT,UP,UP_RIGHT,21.3397,-4.4353,-6.7828,1.095252313937922,3.7069283376830198
108_14,HP_108,14,108_14.png,108_14.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,0.0,11.0,0.0,1563.81116,1092.195,1195.212,1059.27832,1562.27539,1089.22437,1196.74646,1056.8208,1485,1044,1647,1138,1106,1013,1290,1107,0.2169950257747927,0.1450210316916929,-0.9653403851264454,12.668713719186751,8.338497089142527,CENTER,UP,UP_CENTER,21.3397,-4.4353,-6.7828,-8.245786829264695,5.015170496905605
108_15,HP_108,15,108_15.png,108_15.png,-4.4353,21.3397,-6.7828,-13.549,1.945,60.2751,-11.0,11.0,0.0,1549.242,1092.53577,1179.578,1059.41,1550.04993,1089.50842,1183.63147,1056.93115,1485,1047,1647,1137,1106,1016,1290,1108,0.0417836395545544,0.1484310930429543,-0.9880396439838076,2.421563332218569,8.536017041554004,LEFT,UP,UP_LEFT,21.3397,-4.4353,-6.7828,-18.35436521858149,6.275608587881631
109_01,HP_109,1,109_01.png,109_01.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,11.0,-11.0,0.0,1724.889,1469.15857,1347.78369,1515.04224,1720.9231,1471.09351,1346.96179,1517.01416,1620,1426,1797,1532,1244,1471,1419,1582,0.2782873490663591,-0.3508698780062106,-0.8941177104036835,17.288356992530705,-20.540529964889085,RIGHT,DOWN,DOWN_RIGHT,5.8384,7.0457,7.3032,12.475655457635948,-12.324633315878486
109_02,HP_109,2,109_02.png,109_02.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,0.0,-11.0,0.0,1710.73669,1468.40015,1333.42371,1514.38892,1709.04321,1470.45947,1334.9137,1516.46729,1620,1424,1797,1532,1244,1469,1419,1582,0.1161326993601085,-0.3628282807248268,-0.9245911717324584,7.159109394443607,-21.27399235768928,CENTER,DOWN,DOWN_CENTER,5.8384,7.0457,7.3032,2.887685488976454,-14.030057927383982
109_03,HP_109,3,109_03.png,109_03.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,-11.0,-11.0,0.0,1695.69482,1468.23682,1318.33472,1514.31812,1696.42236,1470.32361,1322.25378,1516.40747,1620,1423,1797,1532,1244,1469,1419,1582,-0.0557976532615105,-0.364730905890585,-0.9294396097535018,-3.4355515091299016,-21.391023134556644,LEFT,DOWN,DOWN_LEFT,5.8384,7.0457,7.3032,-7.217115659652761,-15.397948316657025
109_04,HP_109,4,109_04.png,109_04.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,-11.0,-5.5,0.0,1695.26367,1475.46655,1317.84619,1521.62024,1696.061,1476.38965,1321.84644,1522.53442,1620,1428,1797,1533,1244,1472,1419,1583,-0.0574132573846429,-0.2865239977015794,-0.9563512516944755,-3.4355515091299016,-16.64996680768538,LEFT,DOWN,DOWN_LEFT,5.8384,7.0457,7.3032,-7.880760298787457,-10.701149727167424
109_05,HP_109,5,109_05.png,109_05.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,0.0,-5.5,0.0,1710.75537,1475.56152,1333.41907,1521.66089,1709.058,1476.46887,1334.91077,1522.5686,1620,1429,1797,1533,1244,1473,1419,1583,0.1194587783152725,-0.2849422582602016,-0.9510717689748756,7.159109394443607,-16.555397117119654,CENTER,DOWN,DOWN_CENTER,5.8384,7.0457,7.3032,2.3366815518116675,-9.34239591134006
109_06,HP_109,6,109_06.png,109_06.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,11.0,-5.5,0.0,1725.29333,1475.98022,1348.181,1522.01807,1721.2605,1476.81909,1347.2948,1522.86768,1620,1431,1797,1534,1244,1475,1419,1584,0.2857199765926585,-0.2750333829890312,-0.9179982207049748,17.28835699253071,-15.964003580252191,RIGHT,DOWN,DOWN_RIGHT,5.8384,7.0457,7.3032,12.058133159275496,-7.766599687403848
109_07,HP_109,7,109_07.png,109_07.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,11.0,0.0,0.0,1725.56848,1483.18457,1348.45654,1529.395,1721.49011,1482.86487,1347.52551,1529.05676,1621,1437,1797,1536,1245,1481,1420,1585,0.2915524488522146,-0.1937006512355187,-0.9367375445017738,17.288356992530705,-11.168829246603131,RIGHT,CENTER,CENTER_RIGHT,5.8384,7.0457,7.3032,11.63020689267088,-2.9903780784662684
109_08,HP_109,8,109_08.png,109_08.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,0.0,0.0,0.0,1710.773,1483.16455,1333.41589,1529.40088,1709.07214,1482.84766,1334.90857,1529.06152,1621,1435,1797,1535,1245,1479,1419,1585,0.1220821299689263,-0.2009835315539062,-0.971957598656634,7.159109394443607,-11.59447916657568,CENTER,CENTER,CENTER_CENTER,5.8384,7.0457,7.3032,1.7730576998940422,-4.413116833123765
109_09,HP_109,9,109_09.png,109_09.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,-11.0,0.0,0.0,1694.976,1483.1427,1317.50476,1529.40588,1695.82007,1482.8291,1321.56165,1529.06567,1621,1434,1797,1535,1245,1477,1419,1584,-0.058688577995625,-0.2021491798056375,-0.9775946807940188,-3.4355515091299016,-11.662665428714623,LEFT,CENTER,CENTER_LEFT,5.8384,7.0457,7.3032,-8.55714754873603,-5.7589492492493095
109_10,HP_109,10,109_10.png,109_10.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,-11.0,5.5,0.0,1694.86108,1491.03394,1317.34448,1537.43921,1695.72375,1489.44849,1321.428,1535.80408,1621,1442,1797,1538,1245,1485,1419,1587,-0.0595417354101282,-0.1130293720099669,-0.9918060005905304,-3.4355515091299016,-6.489975259716605,LEFT,UP,UP_LEFT,5.8384,7.0457,7.3032,-9.246453948465561,-0.6322177558666857
109_11,HP_109,11,109_11.png,109_11.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,0.0,5.5,0.0,1710.78857,1490.979,1333.41418,1537.38171,1709.08508,1489.40308,1334.90747,1535.75562,1622,1444,1797,1539,1245,1486,1419,1587,0.1238359912879869,-0.1123586958454118,-0.9859209759050874,7.159109394443607,-6.45130198639693,CENTER,UP,UP_CENTER,5.8384,7.0457,7.3032,1.196488259575104,0.6976961606374769
109_12,HP_109,12,109_12.png,109_12.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,11.0,5.5,0.0,1725.69,1490.5686,1348.58594,1536.97632,1721.59167,1489.061,1347.63391,1535.41675,1622,1446,1796,1539,1245,1488,1421,1587,0.2954369257132473,-0.1081759186913514,-0.9492180958770156,17.28835699253071,-6.210175930909839,RIGHT,UP,UP_RIGHT,5.8384,7.0457,7.3032,11.191532449688363,1.9488468143969742
109_13,HP_109,13,109_13.png,109_13.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,11.0,11.0,0.0,1725.64636,1497.89417,1348.55688,1544.52808,1721.55554,1495.2085,1347.60962,1541.7522,1622,1457,1796,1542,1245,1496,1421,1589,0.2971203063936796,-0.0201847902899597,-0.9546266797913604,17.288356992530705,-1.156581839911662,RIGHT,UP,UP_RIGHT,5.8384,7.0457,7.3032,10.741753157649887,6.982520422919191
109_14,HP_109,14,109_14.png,109_14.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,0.0,11.0,0.0,1710.802,1498.731,1333.41406,1545.3269,1709.09644,1495.90662,1334.90735,1542.42017,1622,1455,1796,1542,1245,1496,1420,1590,0.1245977368267502,-0.0209747140782559,-0.9919856175101468,7.159109394443607,-1.2018507275919288,CENTER,UP,UP_CENTER,5.8384,7.0457,7.3032,0.6066429184302211,5.91403778242337
109_15,HP_109,15,109_15.png,109_15.png,7.0457,5.8384,7.3032,-7.4427,12.2529,59.2551,-11.0,11.0,0.0,1694.93274,1498.86548,1317.38342,1545.43335,1695.78381,1496.01782,1321.46021,1542.50977,1622,1452,1796,1541,1245,1494,1420,1590,-0.0599124177156673,-0.0211014725089139,-0.9979805759940517,-3.4355515091299016,-1.2091150584705246,LEFT,UP,UP_LEFT,5.8384,7.0457,7.3032,-9.948847883242001,4.60181157098866
110_01,HP_110,1,110_01.png,110_01.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,11.0,-11.0,0.0,1753.94592,1422.52783,1399.19055,1452.59766,1750.26892,1424.202,1398.52466,1454.48584,1650,1378,1823,1474,1300,1408,1465,1509,0.2517831534815501,-0.3555635368617076,-0.9000998916105253,15.62779462855193,-20.82798619899038,RIGHT,DOWN,DOWN_RIGHT,-0.010394,17.5678,5.3354,14.914008034764372,-2.4976957265608015
110_02,HP_110,2,110_02.png,110_02.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,0.0,-11.0,0.0,1740.97961,1421.71191,1386.28833,1452.2312,1739.38367,1423.519,1387.69751,1454.17908,1650,1376,1823,1474,1300,1406,1464,1509,0.0924217653914554,-0.3658273182658571,-0.9260823886093168,5.699170212187186,-21.45850614985705,CENTER,DOWN,DOWN_CENTER,-0.010394,17.5678,5.3354,5.671183764077146,-3.4588317046950934
110_03,HP_110,3,110_03.png,110_03.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,-11.0,-11.0,0.0,1727.28772,1421.39819,1372.83923,1452.35376,1727.8938,1423.25671,1376.41113,1454.28149,1650,1375,1823,1474,1300,1405,1463,1508,-0.0743205222803435,-0.3663837292949898,-0.9274909287296952,-4.581363648405479,-21.4927646041766,LEFT,DOWN,DOWN_LEFT,-0.010394,17.5678,5.3354,-3.874176841453983,-4.355282374324661
110_04,HP_110,4,110_04.png,110_04.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,-11.0,-5.5,0.0,1726.95764,1427.97437,1372.4668,1458.94165,1727.61719,1428.77515,1376.10046,1459.81042,1650,1382,1823,1476,1300,1410,1464,1510,-0.0764195832886601,-0.2909335405269682,-0.953686385708861,-4.58136364840548,-16.913853994001936,LEFT,DOWN,DOWN_LEFT,-0.010394,17.5678,5.3354,-4.409498171243732,0.19228646530269888
110_05,HP_110,5,110_05.png,110_05.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,0.0,-5.5,0.0,1741.01,1428.24316,1386.28955,1458.799,1739.40845,1429.00037,1387.69922,1459.69092,1650,1383,1823,1477,1300,1412,1464,1510,0.0950238062716577,-0.2904664634770892,-0.9521552971216192,5.699170212187186,-16.885884569416937,CENTER,DOWN,DOWN_CENTER,-0.010394,17.5678,5.3354,5.38429591682066,1.1047898575914872
110_06,HP_110,6,110_06.png,110_06.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,11.0,-5.5,0.0,1754.2865,1428.78174,1399.5127,1458.92456,1750.55334,1429.45142,1398.7948,1459.79578,1650,1385,1823,1477,1300,1413,1465,1510,0.2584639145654477,-0.2818721497114588,-0.9239829522694376,15.62779462855193,-16.37197227999173,RIGHT,DOWN,DOWN_RIGHT,-0.010394,17.5678,5.3354,14.875728468941341,1.9581538548627584
110_07,HP_110,7,110_07.png,110_07.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,11.0,0.0,0.0,1754.51514,1435.33838,1399.73169,1465.57507,1750.74438,1434.95435,1398.97815,1465.37646,1650,1393,1823,1480,1300,1420,1466,1513,0.2637870076367253,-0.2028395171346419,-0.9430124839527032,15.62779462855193,-11.70305559059394,RIGHT,CENTER,CENTER_RIGHT,-0.010394,17.5678,5.3354,14.835392514136945,6.626897378406812
110_08,HP_110,8,110_08.png,110_08.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,0.0,0.0,0.0,1741.03931,1435.123,1386.29224,1465.7356,1739.43262,1434.77319,1387.7019,1465.511,1650,1392,1823,1480,1300,1419,1464,1512,0.0971060018943338,-0.2092938970875384,-0.9730192644742488,5.699170212187186,-12.080976029619851,CENTER,CENTER,CENTER_CENTER,-0.010394,17.5678,5.3354,5.0818141828864505,5.90020914844411
110_09,HP_110,9,110_09.png,110_09.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,-11.0,0.0,0.0,1726.74951,1434.9043,1372.21777,1465.90527,1727.44287,1434.5896,1375.8927,1465.65356,1650,1391,1823,1480,1300,1418,1464,1512,-0.07809968527525,-0.2096453950701269,-0.9746533986427162,-4.581363648405479,-12.101572305956054,LEFT,CENTER,CENTER_LEFT,-0.010394,17.5678,5.3354,-4.9725350363130145,4.971603617700438
110_10,HP_110,10,110_10.png,110_10.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,-11.0,5.5,0.0,1726.6842,1441.99316,1372.11523,1473.04993,1727.38806,1440.53711,1375.80713,1471.648,1650,1401,1822,1483,1301,1427,1464,1515,-0.079260502793781,-0.1237737499739579,-0.9891399453637796,-4.58136364840548,-7.109946909490411,LEFT,UP,UP_LEFT,-0.010394,17.5678,5.3354,-5.565379343306255,9.928517506681276
110_11,HP_110,11,110_11.png,110_11.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,0.0,5.5,0.0,1741.06665,1442.15625,1386.29639,1472.85181,1739.45532,1440.67456,1387.70581,1471.48145,1650,1403,1822,1484,1301,1428,1464,1515,0.0985443718986222,-0.1235600283590867,-0.987431985586353,5.699170212187186,-7.0976068379393,CENTER,UP,UP_CENTER,-0.010394,17.5678,5.3354,4.762449951946043,10.873559286158624
110_12,HP_110,12,110_12.png,110_12.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,11.0,5.5,0.0,1754.61389,1442.0238,1399.83008,1472.38354,1750.827,1440.56519,1399.06055,1471.08936,1650,1403,1822,1484,1301,1428,1466,1515,0.2674520717159143,-0.119641215156056,-0.956114725841438,15.627794628551928,-6.871396546526891,RIGHT,UP,UP_RIGHT,-0.010394,17.5678,5.3354,14.79282993537741,11.458373697457988
110_13,HP_110,13,110_13.png,110_13.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,11.0,11.0,0.0,1754.575,1448.63928,1399.7998,1479.15845,1750.79492,1446.11768,1399.0354,1476.77417,1650,1411,1822,1487,1301,1435,1466,1518,0.2692326610686636,-0.0338485147999922,-0.9624801568134904,15.62779462855193,-1.9397475630315852,RIGHT,UP,UP_RIGHT,-0.010394,17.5678,5.3354,14.747851179499168,16.38982958294022
110_14,HP_110,14,110_14.png,110_14.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,0.0,11.0,0.0,1741.09143,1449.11816,1386.30225,1479.92554,1739.47632,1446.51624,1387.71057,1477.4165,1650,1411,1822,1487,1301,1435,1464,1518,0.0992445903140295,-0.0349727707951162,-0.9944482975983784,5.699170212187186,-2.0042008606836568,CENTER,UP,UP_CENTER,-0.010394,17.5678,5.3354,4.42477086494202,15.956371268827107
110_15,HP_110,15,110_15.png,110_15.png,17.5678,-0.010394,5.3354,-6.1012,13.15,61.1351,-11.0,11.0,0.0,1726.77,1449.0166,1372.17017,1480.14661,1727.46,1446.42969,1375.85291,1477.60229,1650,1410,1822,1487,1301,1435,1464,1519,-0.0798256683553841,-0.0350341281465003,-0.9961929896042386,-4.58136364840548,-2.007718533620511,LEFT,UP,UP_LEFT,-0.010394,17.5678,5.3354,-6.190324840508319,14.994150802769253
111_01,HP_111,1,111_01.png,111_01.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,11.0,-11.0,0.0,1981.60974,386.921265,1601.57,360.450928,1977.44849,388.798462,1600.48889,362.976318,1879,342,2052,451,1496,318,1676,427,0.2388251054099476,0.0014131470373419,-0.9710615696449832,13.817221583940876,0.0809673880195603,RIGHT,DOWN,DOWN_RIGHT,6.4065,-13.5305,-3.554,6.952550368522649,-13.506977550021064
111_02,HP_111,2,111_02.png,111_02.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,0.0,-11.0,0.0,1965.8844,386.2644,1585.45178,359.886,1964.25317,388.249634,1586.9696,362.503662,1879,341,2052,451,1496,317,1676,427,0.0614037892018967,0.0014525123733375,-0.9981119500734644,3.520396283150432,0.0832228579466099,CENTER,DOWN,DOWN_CENTER,6.4065,-13.5305,-3.554,-3.62765295203147,-13.22235367821284
111_03,HP_111,3,111_03.png,111_03.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,-11.0,-11.0,0.0,1949.73315,386.39978,1569.00159,360.132324,1950.70544,388.3634,1573.16992,362.708618,1879,341,2052,451,1496,316,1676,427,-0.1219844425710888,0.0014443905840136,-0.992530961485062,-7.006651614290539,0.0827575132081081,LEFT,DOWN,DOWN_LEFT,6.4065,-13.5305,-3.554,-14.39957191804108,-12.484516721685536
111_04,HP_111,4,111_04.png,111_04.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,-11.0,-5.5,0.0,1949.91785,394.562866,1569.1543,368.378418,1950.86011,395.210327,1573.29724,369.6255,1879,346,2052,453,1496,321,1675,429,-0.1214608152305574,0.0925677683313887,-0.9882704481211986,-7.006651614290539,5.3113462449700535,LEFT,DOWN,DOWN_LEFT,6.4065,-13.5305,-3.554,-13.920790343113977,-7.277230904172297
111_05,HP_111,5,111_05.png,111_05.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,0.0,-5.5,0.0,1965.88733,394.5244,1585.4491,368.254883,1964.25635,395.177979,1586.967,369.5227,1879,346,2052,453,1496,321,1675,429,0.0611372556203699,0.0930837792826845,-0.9937794755425682,3.5203962831504323,5.341039700448126,CENTER,DOWN,DOWN_CENTER,6.4065,-13.5305,-3.554,-3.3686374454696453,-7.970699865240951
111_06,HP_111,6,111_06.png,111_06.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,11.0,-5.5,0.0,1981.44,394.8694,1601.42163,368.526367,1977.307,395.4668,1600.36475,369.749756,1879,347,2052,453,1496,322,1676,428,0.2378435320327748,0.0905820445799219,-0.9670704976732024,13.817221583940876,5.197092563215322,RIGHT,DOWN,DOWN_RIGHT,6.4065,-13.5305,-3.554,6.982596430287613,-8.390937357351454
111_07,HP_111,7,111_07.png,111_07.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,11.0,0.0,0.0,1981.09888,402.643433,1601.10486,376.457764,1977.023,401.989746,1600.09937,376.402954,1879,352,2052,455,1496,328,1675,430,0.2350274546573646,0.17762842272317,-0.9556203424991324,13.817221583940874,10.231652505575308,RIGHT,CENTER,CENTER_RIGHT,6.4065,-13.5305,-3.554,7.0113963059441815,-3.3564588727770643
111_08,HP_111,8,111_08.png,111_08.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,0.0,0.0,0.0,1965.88855,402.594849,1585.44873,376.464233,1964.25793,401.9485,1586.96606,376.408325,1879,353,2051,456,1496,328,1675,431,0.0603736080252499,0.1824140506497905,-0.9813664665045108,3.5203962831504323,10.51040311129666,CENTER,CENTER,CENTER_CENTER,6.4065,-13.5305,-3.554,-3.120421048628909,-2.807242441380275
111_09,HP_111,9,111_09.png,111_09.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,-11.0,0.0,0.0,1950.27515,402.543823,1569.49731,376.470947,1951.1593,401.905518,1573.58313,376.413818,1879,353,2051,455,1496,328,1675,432,-0.1199601479499848,0.1814277369235659,-0.9760602128857682,-7.00665161429054,10.452932492392945,LEFT,CENTER,CENTER_LEFT,6.4065,-13.5305,-3.554,-13.460761905080174,-2.156112206774507
111_10,HP_111,10,111_10.png,111_10.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,-11.0,5.5,0.0,1950.77429,410.096558,1569.99658,384.1455,1951.57739,408.243042,1573.99927,382.853149,1879,361,2051,458,1496,337,1675,435,-0.1175877037792239,0.2660633133775177,-0.9567567325054506,-7.006651614290539,15.430144621546065,LEFT,UP,UP_LEFT,6.4065,-13.5305,-3.554,-13.018461944416707,2.80142141394674
111_11,HP_111,11,111_11.png,111_11.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,0.0,5.5,0.0,1965.88782,410.2168,1585.4502,384.244263,1964.25867,408.344,1586.96631,382.9353,1879,360,2051,459,1496,336,1675,433,0.0591669732437544,0.2674526494248394,-0.9617527486796212,3.520396283150432,15.512740710965057,CENTER,UP,UP_CENTER,6.4065,-13.5305,-3.554,-2.882350945080375,2.189430617934764
111_12,HP_111,12,111_12.png,111_12.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,11.0,5.5,0.0,1980.61682,410.004883,1600.648,384.0044,1976.62122,408.1681,1599.71655,382.734375,1879,360,2051,458,1496,335,1675,433,0.2305665188274335,0.2607032826487023,-0.9374822018641152,13.817221583940876,15.111796531245416,RIGHT,UP,UP_RIGHT,6.4065,-13.5305,-3.554,7.039025936608875,1.5236070050437205
111_13,HP_111,13,111_13.png,111_13.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,11.0,11.0,0.0,1980.033,416.783081,1600.08679,390.990356,1976.1344,413.859,1599.24646,388.597534,1879,368,2051,461,1496,343,1675,435,0.2247375100402927,0.3383732420383885,-0.9137814840832132,13.817221583940874,19.777794141700323,RIGHT,UP,UP_RIGHT,6.4065,-13.5305,-3.554,7.065555216938669,6.1895295798856855
111_14,HP_111,14,111_14.png,111_14.png,-13.5305,6.4065,-3.554,-3.6694,-11.0868,59.6457,0.0,11.0,0.0,1965.886,417.208,1585.45313,391.4037,1964.25867,414.212769,1586.96753,388.9436,1879,369,2051,462,1496,345,1675,437,0.0575958033460839,0.3466798357617828,-0.9362135519811186,3.520396283150432,20.284372960782896,CENTER,UP,UP_CENTER,6.4065,-13.5305,-3.554,-2.653825212764641,6.955625402645823
